Sentences,True_Labels,Predicted_Labels,Probabilty_Score_Class0,Probabilty_Score_Class1,Probabilty_Score_Class2,Probabilty_Score_Class3,Speculative_Words
"Provide you with special offers and promotions from companies within our corporate family , and select third parties in accordance with applicable law ;",1,1,0.02062150649726391,0.7734588980674744,0.19065479934215546,0.015264781191945076,"""selected third parties"": 1,     ""third parties"": 1,     ""corporate family"": 1,     ""special offers"": 1,     ""applicable law"": 1,     ""select"": 2,     ""special"": 1     "
"To remove your name and postal address from lists that we sell or rent to third parties for their direct marketing purposes , please use the postal list opt-out form available here `` opt-out '' form or send your request to us in a letter addressed to Meredith Corporation , Opt-Out Postal , Attn : Circulation , 1716 Locust Street , Des Moines , Iowa 50309 ) .",1,1,0.1907169371843338,0.7171828746795654,0.08418158441781998,0.007918494753539562,"""marketing"": 1,     ""for their"": 1,     ""circulation"": 1,     ""third parties"": 1     "
"Notwithstanding anything to the contrary stated herein or within our Services , we may occasionally release information about users of our Services when we deem such release appropriate to comply with law , respond to compulsory process or law enforcement requests , enforce our Visitor Agreement , or protect the rights , property or safety of users of our Services , the public , Meredith Corporation , our affiliates , or any third party .",2,1,0.0041008503176271915,0.5430822968482971,0.3778059184551239,0.07501092553138733,""""": 1,     ""information"": 1,     ""may"": 2,     ""we may"": 1,     ""herein"": 1,     ""occasionally"": 2,     ""third party"": 1,     ""notwithstanding"": 1     "
"Courts and other authorities in these jurisdictions may , in certain circumstances , be entitled to access your personally-identifying information .",1,2,0.015787024050951004,0.44301000237464905,0.4776725471019745,0.06353038549423218,"""may"": 2,     ""certain"": 1,     ""other"": 2,     ""personally-identifying information"": 1,     ""certain circumstances"": 1     "
"California residents have the right to request and obtain from us , once a year and free of charge , a list of the third parties to whom we have disclosed certain types of personal information ( if any ) for their direct marketing purposes in the prior calendar year .",1,2,0.014114580117166042,0.4055327773094177,0.5427358150482178,0.03761686384677887,"""third parties"": 1,     ""certain types of personal information"": 1,     ""certain"": 3,     ""types"": 1,     ""marketing"": 1,     ""personal information"": 2     "
"For this reason , we encourage you to use discretion when deciding whether to post any information that can be used to identify you to those forums ( or other public or classwide areas ) .",1,1,0.011442257091403008,0.948329746723175,0.02397586591541767,0.016252176836133003,"""information"": 1,     ""those forums"": 1,     ""any information"": 1,     ""other"": 1,     ""identify"": 1,     ""classwide areas"": 1     "
"For example , if you wish to purchase an ID Verified Certificate of Achievement , we will collect certain Personal Information necessary to authenticate your identity , as described in greater detail in the edX Terms of Service .",1,1,0.011190765537321568,0.9281625747680664,0.05329834297299385,0.007348309736698866,"""certain persona; information"": 1,     ""certain"": 1,     ""authenticate"": 1,     ""necessary"": 2,     ""personal information"": 2     "
"We may log the IP address , operating system and browser software used by each user of the Site , and we may be able to determine from an IP address a user 's Internet Service Provider and the geographic location of his or her point of connectivity .",1,1,0.07568200677633286,0.9131174087524414,0.0076318844221532345,0.00356868514791131,"""may"": 3,     ""connectivity"": 1,     ""may be able"": 1     "
"Among other things , we and the educational institutions that provide courses through edX ( the `` Universities '' ) may use the information about you collected through the Site ( including your Personal Information ) in connection with the following .",2,1,0.014126677066087723,0.5400993824005127,0.36848482489585876,0.07728906720876694,"""information"": 1,     ""may"": 2,     ""things"": 1,     ""among other things"": 2,     ""other"": 1,     ""personal information"": 1     "
"If we do re-post your Postings originally made to non-public portions of the Site , we will post them without your real name and e-mail ( except with your express permission ) , but we may use your username without your consent .",1,1,0.05003885179758072,0.8492063283920288,0.09870739281177521,0.002047443063929677,"""may"": 1,     ""do"": 1,     ""express"": 1,     ""portions"": 1,     ""postings"": 1     "
"In such cases , we may use all information collected about you to determine who might be interested in communicating with you , but we will only provide other users your username , and not disclose your real name or e-mail address to your contact .",1,1,0.13622920215129852,0.4760410189628601,0.275068074464798,0.1126616820693016,""""": 1,     ""information"": 1,     ""may"": 2,     ""such cases"": 1,     ""we may use"": 1,     ""other users"": 1,     ""other"": 1,     ""who might be"": 1,     ""might"": 2     "
"For example , videos and other content may be hosted on YouTube and other websites not controlled by edX .",0,1,0.004323283210396767,0.8501687049865723,0.13824164867401123,0.007266363129019737,"""may"": 1,     ""for example"": 1,     ""other"": 2,     ""other websites"": 1     "
We encourage you to be aware when you are be redirected to a third party website and review the privacy policies of each website you visit and use .,0,1,0.31329843401908875,0.663564145565033,0.02065291628241539,0.002484571421518922,"""be aware"": 1,     ""review"": 1,     ""third party"": 1     "
"In case you miss the notification referenced above , be sure to return to this page periodically to ensure familiarity with the most current version of this Privacy Policy .",0,1,0.16174109280109406,0.7292383909225464,0.10553731769323349,0.003483252599835396,"""notification"": 1,     ""familiarity"": 1,     ""ensure"": 1,     ""in case"": 1,     ""periodically"": 2     "
Personal Information is information that can identify you as a specific individual ( `` Personal Information '' ) .,0,0,0.8714889883995056,0.09866160899400711,0.02746720425784588,0.002382091013714671,"""specific"": 1,     ""can"": 2     "
Personal data does not include anonymized aggregate or statistical information from which such identification can not be reconstituted .,0,2,0.020239347591996193,0.2857953608036041,0.4243611693382263,0.2696041166782379,"""hit_id"": ""32PT7WK7DM0OICNTRK6XPQ70FRA3DL"",     ""scores"": [     ""2"",     ""1"",     ""1"",     ""1"",     ""1""     ],     ""type"": ""Sentence"",     ""id"": ""47261"",     ""sentence_str"": ""Personal data does not include anonymized aggregate or statistical information from which such identification can not be reconstituted .""     "
"If you register for a test , create an online account , or request one of our other services , we may collect the following Personal Information : full name , home address , email address , telephone number , Social Security number , passport number , and your answers to other similar background information questions , the test you are registering for , test date , payment information and how you specifically use our Website .",1,1,0.09003888815641403,0.8553137183189392,0.0535045750439167,0.0011427882127463818,""""": 1,     ""may"": 4,     ""other services"": 1,     ""other"": 1,     ""payment information"": 1,     ""similar"": 3     "
"If you ask us to , we will disclose your test scores to schools and others .",0,0,0.8449612259864807,0.13646195828914642,0.017120184376835823,0.0014566080644726753,"""others"": 3     "
We may also provide ( or reserve the right to provide ) Personal Information to credit reporting agencies and to cooperate with law enforcement authorities or other governmental authorities consistent with applicable laws .,2,2,0.001138085382990539,0.20254060626029968,0.7642104029655457,0.03211088106036186,"""may"": 2,     ""consistent"": 1,     ""other"": 1,     ""personal information"": 3,     ""cooperate"": 1     "
